OID_,Name,OriginID,DestinationID,DestinationRank,Total_Length,Total_Walk_NLS,Total_Walk_Tobler,Total_Walk_2D,Shape_Length
455,22987 - 169097,486,1,1,2644.811587097778556,38.475702542214833,36.953600438040439,35.999881122162002,
456,22988 - 169097,487,1,1,3072.075604659510645,44.303957964373346,42.097768062830681,41.854508954975053,
457,22989 - 169097,488,1,1,2138.188296142164290,32.240095710096504,31.773727183892230,28.995239746242785,
458,22990 - 169097,489,1,1,585.495073741542910,8.764385342887891,9.735249678574334,7.933008598802814,
459,22991 - 169097,490,1,1,2381.369424726169200,34.881137232626571,33.802602446794801,32.389876997885466,
460,22992 - 169097,491,1,1,2486.368537945412754,38.502213691227027,39.565602429299517,33.564644621096591,
461,22993 - 169097,492,1,1,1997.412806179101835,29.348320666396670,28.719138482212223,27.143825893546850,
462,22994 - 169097,493,1,1,639.379425096262366,9.493423967415863,10.396543310735245,8.671355027829984,
463,22995 - 169097,494,1,1,1388.236995438292297,20.438214456027339,20.453878967168269,18.849677786060088,
464,22996 - 169097,495,1,1,617.069752203212715,9.193987173851461,10.117950676836072,8.365661390175545,
465,22997 - 169097,496,1,1,653.345047295984955,10.320400682030355,10.503092918935168,8.800606052839683,
466,22998 - 169097,497,1,1,650.451173748164138,9.660273038237406,10.252972346523391,8.801697408538081,
467,22999 - 169097,498,1,1,956.370496200127832,14.497756784281092,15.066334805255451,12.835014304471674,
468,23000 - 169097,499,1,1,1240.183639272306436,18.515064321818699,18.919718298655553,16.806186682450022,
469,23001 - 169097,500,1,1,1283.305815577622980,19.358415991316409,20.263653321359836,17.299113605940470,
470,23002 - 169097,501,1,1,1533.441210373192689,22.608862000849353,22.092010635352246,20.833523511265593,
471,23003 - 169097,502,1,1,400.594014884253568,6.090873156812031,6.951756578196649,5.415887147723240,
472,23004 - 169097,503,1,1,1545.929791941066924,24.137837955355405,23.627289642416244,20.832635048987548,
473,23005 - 169097,504,1,1,1159.507951670466582,17.326640139329275,17.888832083978706,15.713132775954278,
474,23006 - 169097,505,1,1,1886.789789858664335,27.923088798059322,27.092113328920796,25.627830614751186,
475,23007 - 169097,506,1,1,595.415242430416583,8.536026952329088,8.785622923330159,8.064043380106122,
476,23008 - 169097,507,1,1,2068.480322299392810,31.295010660481495,31.221965197292793,28.031680551861697,
477,23009 - 169097,508,1,1,1889.353211378697551,27.815921462657364,27.366086103083394,25.665781201602616,
478,23010 - 169097,509,1,1,1413.758286892778415,20.757764090527900,20.914437411650272,19.197486479329662,
479,23011 - 169097,510,1,1,1130.972322143307565,16.859904566427261,17.135064762738391,15.230310979256311,
480,23012 - 169097,511,1,1,914.342020673549200,14.125360249181361,15.144300468200569,12.342199587402503,
481,23013 - 169097,512,1,1,650.072209655255620,9.638927178544442,10.223072270138914,8.797484199800664,
482,23014 - 169097,513,1,1,613.821274767666296,9.569269330597299,9.781548151403385,8.275819026280093,
483,23015 - 169097,514,1,1,940.656626503552843,14.278008798072490,14.886948060293230,12.619715111803229,
484,23016 - 169097,515,1,1,1438.761851622578661,21.149521195979059,21.260656262535736,19.538314541301162,
485,23017 - 169097,516,1,1,2469.692030586974397,36.048422295904786,34.897408509105041,33.600954510901055,
486,23018 - 169097,517,1,1,1807.811779889357013,26.764502251976729,27.659920563031029,24.569552902427496,
487,23019 - 169097,518,1,1,2610.429365524870263,37.992049445323296,36.553924081086855,35.528961604629551,
488,23020 - 169097,519,1,1,1345.307948538698611,19.811352275959855,20.067617167072886,18.260640066160608,
489,23021 - 169097,520,1,1,1515.886412074702775,22.801560319753236,23.809926111775372,20.570654850100933,
490,23022 - 169097,521,1,1,532.885543599987500,8.012795112847483,9.361032508573061,7.213290648080189,
491,23023 - 169097,522,1,1,611.961169631901157,9.621539764013745,9.726560135693134,8.236320405468835,
492,23024 - 169097,523,1,1,1466.784024763192519,21.565074371447221,21.898988513764760,19.917176227426314,
493,23025 - 169097,524,1,1,1375.411019903154056,21.790403761977775,21.326691164072418,18.477591358896678,
494,23026 - 169097,525,1,1,1836.149836964643100,27.184709504201496,26.736550540002305,24.934929288156717,
495,23027 - 169097,526,1,1,2466.217321910236024,36.011415559662886,34.835974376299404,33.553279374120848,
496,23028 - 169097,527,1,1,1630.637763381051627,24.250946481085343,24.914117033592124,22.151449501337812,
497,23029 - 169097,528,1,1,639.155448863398988,9.483386348953776,10.711793591190494,8.667701991201689,
498,23030 - 169097,529,1,1,338.913533025461277,5.149022246182282,5.910920421878076,4.581525327150034,
499,23031 - 169097,530,1,1,589.524194703384524,9.509021743844308,9.656194187936785,7.920695500866428,
500,23032 - 169097,531,1,1,1210.751516597106274,18.224383672159885,17.084888657130968,16.384251742716007,
501,23033 - 169097,532,1,1,1349.847854221119405,19.895078275173798,20.093315893610448,18.322209392381929,
502,23034 - 169097,533,1,1,1225.005105067902150,18.353405290420902,18.709521599184924,16.597226314155552,
503,23035 - 169097,534,1,1,925.656850254628694,14.071766913866636,14.710920358025712,12.414112517961977,
504,23036 - 169097,535,1,1,684.046436351149737,10.760803062246296,11.846486857225628,9.102893623332688,
505,23037 - 169097,536,1,1,323.405789550785187,4.938060393130067,5.518494769101400,4.367343904962008,
506,23038 - 169097,537,1,1,891.868676218547421,13.809532648785336,14.523977007291508,12.062894126901162,
507,23039 - 169097,538,1,1,2155.603700585544630,31.503981625108370,30.636606341303771,29.311446432452954,
508,23040 - 169097,539,1,1,1082.384698531744334,16.429331604950043,17.265520819861123,14.666765562519437,
509,23041 - 169097,540,1,1,660.988705427044124,9.776619056372390,10.964655488832824,8.967204582863062,
510,23042 - 169097,541,1,1,994.558987205254766,15.044234925469830,15.509161315181300,13.357041929093802,
511,23043 - 169097,542,1,1,841.176816566535990,12.264852825109884,13.062919626442630,11.436440495778733,
512,23044 - 169097,543,1,1,2307.984411954478674,33.603958341484820,32.443888943598360,31.399318620506399,
513,23045 - 169097,544,1,1,2173.085383483796249,32.255233695238623,31.652084275487596,29.509391284684952,
514,23046 - 169097,545,1,1,373.295272954169434,6.306313774131253,8.031898908875730,4.975549709580840,
515,23047 - 169097,546,1,1,3401.554785589571111,48.869668670325161,45.953300922969888,46.368860857169402,
516,23048 - 169097,547,1,1,481.130292724307708,10.670808104566609,13.080393035801364,6.061125366338607,
517,23049 - 169097,548,1,1,3080.003346180153585,48.521962103590923,48.205526600338182,41.509558958407339,
518,23050 - 169097,549,1,1,1110.341904937995878,16.064502636564516,16.456337010957597,15.105856127675988,
519,23051 - 169097,550,1,1,568.758573617999900,9.465128768550093,9.654994902999416,7.680363951142847,
520,23052 - 169097,551,1,1,265.453145412704657,4.133251235399303,3.802364516022430,3.592843958396841,
521,23053 - 169097,552,1,1,3016.246421300182647,48.016661817719438,51.456365311739823,40.605385241698109,
522,23054 - 169097,553,1,1,1613.874021935832616,26.475237711412774,26.650915061076660,21.661660542424499,
523,23055 - 169097,554,1,1,647.265338494561888,11.846751354060665,11.768737178379856,8.581954335921262,
524,23056 - 169097,555,1,1,3218.926329454091501,46.340673574501452,43.804820633335240,43.867292073502625,
525,23057 - 169097,556,1,1,3196.569712018637802,50.252068598127586,51.100289879850138,43.087958600500414,
526,23058 - 169097,557,1,1,3228.891471223241751,50.718361129360531,51.585318431009526,43.529447373050772,
527,23059 - 169097,558,1,1,1426.244635915824119,20.640212718242925,20.978109567514007,19.410651389505155,
528,23060 - 169097,559,1,1,287.278011731928075,4.612521980114490,5.344735853937705,3.857307288522566,
529,23061 - 169097,560,1,1,2937.034688163985720,46.532091383239099,49.531869221841539,39.568095293757729,
530,23062 - 169097,561,1,1,3205.021239048002826,46.170787786055861,43.628148379594862,43.675837395040276,
531,23063 - 169097,562,1,1,328.062992249117428,4.945974438811241,5.035026807599238,4.445832025607386,
532,23064 - 169097,563,1,1,327.991317971178887,5.130069865020653,5.243535482245153,4.431934153098550,
533,23065 - 169097,564,1,1,3518.868250462815922,50.470431514709134,47.373588147114894,47.976425234416510,
534,23066 - 169097,565,1,1,3221.509709888288853,46.394857305465621,43.828365519775261,43.901782105663671,
535,23067 - 169097,566,1,1,164.435006857109556,2.647628383897907,2.540846149304922,2.212722481062362,
536,23068 - 169097,567,1,1,282.580263680080236,4.935933838680030,4.711738399979528,3.806109433995314,
537,23069 - 169097,568,1,1,428.703787096403516,6.726502113297702,8.276201532816533,5.762983706468993,
538,23070 - 169097,569,1,1,3786.506194699592470,54.137811569894325,50.582478105815767,51.643453761433989,
539,23071 - 169097,570,1,1,153.835777045381064,2.474419578207598,2.424240675825899,2.071270071739421,
540,23072 - 169097,571,1,1,221.036534352317545,3.189331567191300,3.271122893535847,2.999774042878074,
541,23073 - 169097,572,1,1,3844.179329561802206,55.698982609564766,51.572375070777653,52.394510759056821,
542,23074 - 169097,573,1,1,951.116960453991396,15.260327791575742,18.357849403927695,12.961824244929000,
543,23075 - 169097,574,1,1,228.547766023800932,3.418370070156844,4.228217898835661,3.089194833102515,
544,23076 - 169097,575,1,1,255.676525478410667,4.241106110530166,3.935092377734167,3.444107201074208,
545,23077 - 169097,576,1,1,3187.622837999973854,45.928994062855118,43.392899907025843,43.437861454755648,
546,23078 - 169097,577,1,1,627.763234687988529,10.394088523527936,9.968372772901420,8.466325780911511,
547,23079 - 169097,578,1,1,3182.760060054561563,45.860961069429472,43.328766862677959,43.371337080383320,
548,23080 - 169097,579,1,1,1041.738756598826058,15.059752729695861,15.748473949801236,14.166921120139675,
549,23081 - 169097,580,1,1,948.498979049933155,15.181788346856399,18.279309959208351,12.883284800209656,
550,23082 - 169097,581,1,1,61.294598376232365,1.005107016764112,0.824111142340373,0.833271104782815,
551,23083 - 169097,582,1,1,446.224712895168693,8.906084019909068,9.451071776396667,5.833000793714326,
552,23085 - 169097,584,1,1,3261.848482763855372,46.928535416384612,44.332945225465863,44.455496509272045,
553,23086 - 169097,585,1,1,249.335301716402256,3.985670764236148,4.631795666028347,3.344658433368290,
554,23087 - 169097,586,1,1,370.924945281611599,5.924670026753358,6.948909180220477,4.967079033106884,
555,23088 - 169097,587,1,1,1387.546122135134055,20.791228170959016,21.595965350003524,18.725316520425569,
556,23089 - 169097,588,1,1,3497.060754072507279,50.247520116890179,46.970766083117866,47.676647391208583,
557,23090 - 169097,589,1,1,762.391328510591165,13.501628415955622,13.148584114235559,10.157079865976117,
558,23091 - 169097,590,1,1,3228.415091472359109,46.455646106957907,43.930218382095205,43.997672988184576,
559,23092 - 169097,591,1,1,43.013766907342003,0.646484757326431,0.536301238808318,0.587099725365277,
560,23093 - 169097,592,1,1,350.887069805361762,5.841381640253168,8.416483845958954,4.673751408918362,
561,23094 - 169097,593,1,1,404.075136183260213,8.231009089766427,8.159947203708455,5.227895931795874,
562,23095 - 169097,594,1,1,963.394076379367107,16.495094261943560,16.025099091838644,12.902067999265002,
563,23096 - 169097,595,1,1,237.357311512246014,3.732814204038580,3.444310898732619,3.208686925780946,
564,23097 - 169097,596,1,1,1100.153650915976186,18.322238849062202,16.334144177674009,14.836851094921620,
565,23098 - 169097,597,1,1,3216.400828637425093,46.547578618309451,43.925478328306383,44.037372105323470,
566,23099 - 169097,598,1,1,615.309847052839814,10.463064599442504,10.799138482496376,8.266745642057794,
567,23100 - 169097,599,1,1,1864.291979745804156,28.696953170063473,27.192697598852789,25.273317680207363,
568,23101 - 169097,600,1,1,1993.188657709547897,33.630390910551824,37.374104866727187,26.640642310812833,
569,23103 - 169097,602,1,1,1977.162618879173124,32.594051772828479,35.882749396706522,26.571320212093063,
570,23104 - 169097,603,1,1,1065.481156483165250,16.988709568426579,15.844649861494473,14.411693406523060,
571,23105 - 169097,604,1,1,1649.735657839990836,30.615104820782097,32.323750908883355,21.573988150894049,
572,23106 - 169097,605,1,1,1251.534002715113729,18.587005515155809,18.030856470120384,16.866084194121715,
573,23107 - 169097,606,1,1,475.103001989932409,9.645507867800424,9.775164605184635,6.151692169633517,
574,23108 - 169097,607,1,1,818.636888004833850,12.934675996501090,12.934598156240362,11.096730191558304,
575,23109 - 169097,608,1,1,1150.769872282232882,23.223802784043684,24.252034920620382,14.795033706145199,
576,23110 - 169097,609,1,1,488.768798196025500,8.956186539039015,8.311435604804895,6.500481937194134,
577,23112 - 169097,611,1,1,1390.994364042295729,21.677495799348399,20.659047667181870,18.863414802608002,
578,23113 - 169097,612,1,1,1374.393877545247733,21.440922996028679,20.478026318961838,18.636009066747175,
579,23114 - 169097,613,1,1,5073.362490044110018,79.324433972242531,79.755517973518408,68.650387332895335,
580,23115 - 169097,614,1,1,1616.069865827161721,25.698663112204937,26.476103226991381,21.801095730850470,
581,23116 - 169097,615,1,1,3553.328858928433874,54.402181950346652,50.805250579948236,48.143382599239004,
582,23117 - 169097,616,1,1,2289.030660781769257,37.254813530028905,37.522301739597815,30.838707528042036,
583,23118 - 169097,617,1,1,1592.692274253629193,29.872066179005287,31.967237856405475,20.788685062056430,
584,23119 - 169097,618,1,1,4927.819615518483261,75.797384649701073,81.341957521260071,66.711002860078224,
585,23126 - 169097,619,1,1,1698.688573372124665,27.815253747074284,29.089340913258134,22.809882749441719,
586,23128 - 169097,620,1,1,4418.355355069912548,68.835823588219768,70.537334283407176,59.775552037841287,
587,23129 - 169097,621,1,1,1824.647972643832645,29.699688217528944,28.895387644159342,24.606340090089439,
588,23132 - 169097,623,1,1,3491.575349613731760,63.318997930622572,63.785780190088410,46.359640008075040,
589,23136 - 169097,624,1,1,4446.689260195827046,69.194569996581407,69.043171363372196,60.191745342682907,
590,23144 - 169097,626,1,1,2375.101114772900473,38.814223901345606,36.715090248180225,32.061688167280266,
591,24535 - 169097,628,1,1,1787.149865539777238,25.555320824472844,25.648112168103381,24.356274271247308,
592,24563 - 169097,629,1,1,1702.750315097933253,24.401387606552799,23.996856613999700,23.286952292838834,
593,24595 - 169097,630,1,1,1755.562722404552005,25.025558152278020,24.359666946726740,23.939783348121122,
594,29694 - 169097,631,1,1,1253.172077106593406,18.610146346123422,19.018000606798498,16.996398927337776,
595,29695 - 169097,632,1,1,1251.441268822714619,18.668217906995498,19.056091257742196,16.960451744129426,
596,29696 - 169097,633,1,1,1208.078774939839150,17.985978854438951,18.476433483111677,16.378721933329263,
597,29697 - 169097,634,1,1,1192.267447324608156,17.700281508122398,17.864798751831032,16.070245611676743,
598,29698 - 169097,635,1,1,1287.699477897523821,19.054140478500120,18.991288274042084,17.375190926776042,
599,29699 - 169097,636,1,1,2204.368366757819786,32.137045260733480,31.115702633168254,29.982429579381062,
600,29700 - 169097,637,1,1,2091.293505072541848,30.581236762713470,29.779998782293514,28.432945283021702,
601,29701 - 169097,638,1,1,1538.702934725814885,22.611910282064308,22.467716001763414,20.896826291217995,
602,29702 - 169097,639,1,1,1247.875231632227951,18.533596685376665,18.962673263207062,16.923816734536782,
603,29703 - 169097,640,1,1,835.879986440903167,13.321813763836241,14.329733873334401,11.272204249660936,
604,29705 - 169097,641,1,1,2114.026172695315836,31.449357158979108,30.941690384725700,28.700075040663080,
605,29706 - 169097,642,1,1,2605.725941946515832,40.091595230256587,39.611800260964358,35.230248224571049,
606,29707 - 169097,643,1,1,341.887540094704434,5.105012412838850,5.813166666804428,4.649346804364666,
607,29708 - 169097,644,1,1,1199.097385825939909,17.844367635445032,18.171934347907371,16.258367851679893,
608,29709 - 169097,645,1,1,891.458927314572975,13.805408060253596,14.929078916419671,12.042228514885698,
609,29710 - 169097,646,1,1,889.220081542330604,13.566511791083695,14.278071475795276,12.016073435676155,
610,29711 - 169097,647,1,1,991.019345682110838,15.110559054373011,16.070357256276360,13.315645257542414,
611,29712 - 169097,648,1,1,1520.511635819960247,22.959132381771528,24.194460033262686,20.602800452293643,
612,29713 - 169097,649,1,1,601.871580336176521,8.991357679614605,9.680398133610138,8.135995443301754,
613,29714 - 169097,650,1,1,958.336614435016145,14.525149708810707,15.088882379140191,12.861964863653359,
614,29715 - 169097,651,1,1,956.281270927283458,14.496523402514713,15.065292688359129,12.833791622296765,
615,29716 - 169097,652,1,1,1268.747298862483149,19.166355380209069,20.162788732965335,17.098791260959835,
616,29717 - 169097,653,1,1,1059.744815041871561,16.043920794118584,17.101776998492184,14.334972442697376,
617,29718 - 169097,654,1,1,1573.302937357036853,23.461614063750904,22.908515235151846,21.355697253127097,
618,29719 - 169097,655,1,1,1823.645603210762374,27.421119688439788,28.828180182734663,24.742147847011555,
619,29720 - 169097,656,1,1,2104.444917386643738,31.707923548543480,32.051123065746815,28.538529750663916,
620,29721 - 169097,657,1,1,578.755153079751040,8.295467080250997,8.542108903953103,7.837466795894078,
621,29722 - 169097,658,1,1,1068.889379537283503,16.064957763979052,16.610247486500047,14.474160885602494,
622,29723 - 169097,659,1,1,1454.686284570784892,21.360397621369081,21.446098896971559,19.756097768768434,
623,29724 - 169097,660,1,1,1199.665736789120956,17.966084345088863,18.420477045093904,16.251020178196864,
624,29725 - 169097,661,1,1,2196.886559342152850,32.904624904027230,32.376918896313732,29.783645658107417,
625,29726 - 169097,662,1,1,1393.364206153308714,20.933543271751734,22.235610331336254,18.903224362234013,
626,29727 - 169097,663,1,1,1787.572324977443941,26.324366094165622,26.037208214229619,24.291207567867275,
627,29728 - 169097,664,1,1,684.948280972133034,10.155559042238199,11.721910502383961,9.281760071265781,
628,29729 - 169097,665,1,1,997.410202868797796,15.354992865150518,14.422208888966745,13.461357661009886,
629,29730 - 169097,666,1,1,2477.238874409047639,36.154058081245019,34.982816134465288,33.704380664511298,
630,29731 - 169097,667,1,1,651.676188577807352,10.435298582818112,11.261018521400404,8.660124063856033,
631,29732 - 169097,668,1,1,1831.316055494202828,27.182512399011973,28.050605619350225,24.886400619136257,
632,29733 - 169097,669,1,1,1316.400682247981422,19.910106821446664,20.659760463636793,17.741206986788814,
633,29734 - 169097,670,1,1,835.522671703909850,12.832378908153887,13.569345776741306,11.181759902424846,
634,29735 - 169097,671,1,1,1015.943864237358639,15.444150954880786,16.556240906131116,13.736776609004496,
635,29736 - 169097,672,1,1,1864.826292504782259,27.631006386145657,26.948287219331458,25.337667382402515,
636,29737 - 169097,673,1,1,1825.436903853884132,27.181570731678516,27.736803430488663,24.790939769722321,
637,29738 - 169097,674,1,1,519.482721989658671,7.298273330979609,7.494196609065868,7.081192431265008,
638,29739 - 169097,675,1,1,1146.842057876100625,17.744105193283662,18.363350314582675,15.936950814164106,
639,29740 - 169097,676,1,1,1597.050817793154010,23.842173450883809,23.396383068399906,21.668712565884427,
640,29741 - 169097,677,1,1,1528.522919983151269,22.788356133311105,23.401262123911941,20.757997304639769,
641,29742 - 169097,678,1,1,1060.417351720466968,15.970266367616187,16.740453504735189,14.353810758105721,
642,29743 - 169097,679,1,1,1395.822744742252326,20.522495287285111,20.679814604095810,18.951791854538442,
643,29744 - 169097,680,1,1,1605.444790436864650,23.996691433253506,23.656348803921915,21.779467285609527,
644,29745 - 169097,681,1,1,803.850598411603073,12.559894162167398,13.270671009201385,10.811279798315693,
645,29746 - 169097,682,1,1,649.221766472666559,10.192869402002625,11.949003109911468,8.724240505563580,
646,29747 - 169097,683,1,1,862.392373342268002,13.852856207232406,15.804104826225080,11.620415476685750,
647,29748 - 169097,684,1,1,1278.692008147228535,19.144988291762317,19.386351255281969,17.330628780451217,
648,29749 - 169097,685,1,1,1404.264768604279197,22.018737202938961,21.658117573153035,18.901085457725316,
649,29750 - 169097,686,1,1,1726.645633040252051,25.489877334774583,25.117565158571590,23.458603401915394,
650,29751 - 169097,687,1,1,697.424399309205569,10.137783008281218,10.874848937330219,9.478825004392640,
651,29752 - 169097,688,1,1,975.967168912977513,14.752406668772462,15.430820806622613,13.203032474819771,
652,29753 - 169097,689,1,1,3763.412265327904151,53.836156635088017,50.287366575292374,51.327104373836363,
653,29755 - 169097,691,1,1,2026.086355530971105,32.488312925753441,30.429888069684818,27.343507279807369,
654,29756 - 169097,692,1,1,3373.191023933727138,52.873123835466664,54.140443145997793,45.488682924196262,
655,29757 - 169097,693,1,1,662.499872995772421,10.014349446838509,11.063672331070803,8.952026199989309,
656,29758 - 169097,694,1,1,919.403811298938876,15.857877348512382,15.478377286219496,12.301068576999530,
657,29759 - 169097,695,1,1,468.598850982820124,7.519783221795068,8.890711251127678,6.289178863568552,
658,29760 - 169097,696,1,1,152.940885022784670,2.720862734734772,2.598036983646786,2.058781035860044,
659,29761 - 169097,697,1,1,312.152320081459720,4.857369402131762,5.767850346586457,4.180946960059478,
660,29762 - 169097,698,1,1,3112.197700412015820,44.881663485872181,42.512770077710293,42.404366403499210,
661,29763 - 169097,699,1,1,483.418644660425173,8.362211565451922,7.871654855703666,6.425781374226771,
662,29764 - 169097,700,1,1,1271.918717327239847,21.049523427459182,20.169230843245128,17.141258312002446,
663,29766 - 169097,702,1,1,1708.617016298717090,26.705054240225170,26.086731314730699,23.037974692339471,
664,29767 - 169097,703,1,1,172.656328720327906,2.836311727548508,3.619538797760685,2.299962918077568,
665,29768 - 169097,704,1,1,1284.043171383500066,21.333673187359075,20.764093559755430,17.287486347786849,
666,29769 - 169097,705,1,1,3550.823620277290956,54.109187778335247,51.690103091133871,48.133007198884229,
667,29770 - 169097,706,1,1,405.691894082501676,6.003362016855305,5.762003780722932,5.507920298070891,
668,29771 - 169097,707,1,1,114.706595490001988,1.794436577653643,1.868701154046378,1.553424130310998,
669,29772 - 169097,708,1,1,347.523114985950883,6.099241243721854,5.731759712559234,4.636610637090126,
670,29773 - 169097,709,1,1,478.795657674567394,8.299641286625880,7.815011108319059,6.362432167516199,
671,29774 - 169097,710,1,1,1105.482009185669540,18.598529979250781,18.872278436155675,14.828679476224231,
672,29775 - 169097,711,1,1,2909.889548887440014,46.194111508468957,49.815614369691573,39.199244569533718,
673,29776 - 169097,712,1,1,501.281202364575677,9.176126255178852,8.637478198573712,6.680365301513932,
674,29777 - 169097,713,1,1,2854.045172013805768,43.771516369633986,42.509013064108444,38.619237920152820,
675,29778 - 169097,714,1,1,117.331286139046767,1.912600477669384,2.221699868879256,1.557937231448751,
676,29779 - 169097,715,1,1,1933.584612175849088,31.769091003631019,32.435208823673726,26.050224296166494,
677,29780 - 169097,716,1,1,1514.702259410559691,24.752820092217338,24.347557768757518,20.393179784074043,
678,29781 - 169097,717,1,1,1294.689300131831715,18.788427056682121,19.756011445942924,17.609562445182327,
679,29782 - 169097,718,1,1,1053.099353314293239,15.226897978784855,15.891528579019413,14.322139269863786,
680,29783 - 169097,719,1,1,287.438501852445256,4.510826830314386,4.330458408278836,3.882756667266566,
681,29784 - 169097,720,1,1,317.099056024816662,5.412113312341189,6.592294577515033,4.213228295532551,
682,29785 - 169097,721,1,1,1777.677618701314714,28.811665462191492,26.780377800424262,23.994356402004239,
683,29786 - 169097,722,1,1,78.214784989606230,1.271593725688548,1.021487699376900,1.064121166503440,
684,29787 - 169097,723,1,1,85.498587010629322,1.589498290188806,2.039105263605097,1.140373942960514,
685,29788 - 169097,724,1,1,298.096872416786709,5.182518425622466,5.022039171286517,3.997592059848192,
686,29789 - 169097,725,1,1,2958.982355025449124,47.250519966837871,50.736083455234557,39.820759680543631,
687,29790 - 169097,726,1,1,3027.647233162535485,43.720913746116814,41.530064324931075,41.245581292746159,
688,29791 - 169097,727,1,1,1223.405981956034339,20.051339969964577,17.927837891932942,16.522593670526927,
689,29792 - 169097,728,1,1,2895.322792693874817,46.292615735505606,49.585988581587316,38.956552311150141,
690,29793 - 169097,729,1,1,974.273508786060233,16.451586818175123,14.726431522223802,13.126950373874520,
691,29794 - 169097,730,1,1,2030.519472542777748,34.348276898382103,38.107321665705278,27.129001491025718,
692,29795 - 169097,731,1,1,1745.856723070003227,32.174852852569053,34.584788404224327,22.862413957588938,
693,29796 - 169097,732,1,1,1242.152346213902320,18.428070763943108,18.070728563719772,16.870782014333265,
694,29797 - 169097,733,1,1,1036.158941869831551,19.000535131896577,19.640584961089047,13.723012614746068,
695,29798 - 169097,734,1,1,965.676132679078137,15.371751031295998,14.341696715224545,13.058110381486484,
696,29799 - 169097,735,1,1,3517.466670781092944,54.921321312484807,52.406843191877712,47.550068337909565,
697,29800 - 169097,736,1,1,1875.904429402268079,28.259920442538139,26.639201419118596,25.459506639848062,
698,29802 - 169097,738,1,1,1554.897986873246282,23.520777792111637,23.196620900683513,20.870647150508876,
699,29803 - 169097,739,1,1,3527.122245068765096,54.241019855586842,51.169896774660344,47.766301059763350,
700,29804 - 169097,740,1,1,1392.607841794115984,26.967492036262914,28.466820444284895,18.075886318433927,
701,29805 - 169097,741,1,1,2051.864748127810344,32.796655412212161,32.590849719756747,27.707941163030430,
702,29806 - 169097,742,1,1,1528.460807817524710,24.182102998798218,24.015885367044678,20.677303736528323,
703,29807 - 169097,743,1,1,1789.862261340827445,27.679202334790016,26.799178222138817,24.222561220009140,
704,29808 - 169097,744,1,1,1568.519864336230285,26.058914908704541,27.712394435483059,20.841926983799471,
705,29810 - 169097,746,1,1,3847.100327385843229,59.482486701932267,57.998052543444309,52.082564742992652,
706,29816 - 169097,747,1,1,4677.737714521301314,70.678041266907215,69.473975341213901,63.446260811917966,
707,29818 - 169097,749,1,1,4291.617972314874351,66.829499482936868,67.895272248966407,58.060728958386271,
708,29820 - 169097,750,1,1,3958.427978736558089,61.031882417502544,59.588375765768482,53.600877307614518,
709,29824 - 169097,751,1,1,2146.981100385824448,35.628294146187280,34.872524809118403,28.891428054010319,
710,29825 - 169097,752,1,1,1846.474038675258726,30.049549254353181,29.157050557944174,24.903827822633772,
711,29828 - 169097,754,1,1,4612.936087310678886,71.456746063304792,73.014118606964075,62.440843581859468,
712,29704 - 169097,755,1,1,812.314464865238392,11.732313769303756,12.215984062780471,11.052870782379372,
713,29998 - 169097,756,1,1,1870.977142226687874,28.000806391750448,27.171527406486913,26.096008101900892,
714,30912 - 169097,757,1,1,1961.050256472050023,27.917055941870117,27.764362018859433,26.739138153018043,
715,30931 - 169097,758,1,1,1844.835041395812596,27.267835739016625,27.410354539625796,24.979569287606388,
716,36543 - 169097,760,1,1,1617.241253351171281,30.186901063156700,31.882853915203707,21.129031933752508,
717,36417 - 169097,761,1,1,1050.944198364242993,15.794928869861334,16.190413619301900,14.130933639892710,
718,36418 - 169097,762,1,1,1270.742096469297167,19.217220567147287,19.821041113594450,17.219649977154226,
719,36419 - 169097,763,1,1,1220.869462359270074,18.405743900794103,19.032093752203082,16.543922091101393,
720,36420 - 169097,764,1,1,1697.106072420036071,24.785995218815092,24.348529497581534,23.067472961427089,
721,36421 - 169097,765,1,1,1470.716430896419070,21.665753119160943,21.687421548928803,19.965204885347365,
722,36422 - 169097,766,1,1,1308.141866020549514,19.363367635937749,19.673134622980601,17.749666721577146,
723,36423 - 169097,767,1,1,1637.619938195513896,23.968269133407226,23.644393425115513,22.252338867609975,
724,36424 - 169097,768,1,1,1025.317271469874413,16.260153748779125,15.212193588085128,13.807404137228733,
725,36425 - 169097,769,1,1,3052.791838814717266,44.038627756931220,41.862423325512275,41.591107496346744,
726,36426 - 169097,770,1,1,305.347058861264372,4.666805617343536,5.149676901446951,4.122955128252410,
727,36427 - 169097,771,1,1,359.714614397694504,5.489782116682807,6.769654763791048,4.843035241023965,
728,36428 - 169097,772,1,1,1397.499657790145875,20.581310206042204,20.721863746114600,18.973273291761227,
729,36429 - 169097,773,1,1,1035.700838414363488,15.626844084069912,16.421758029707537,14.015561635734750,
730,36430 - 169097,774,1,1,630.646738945529023,9.376430725972080,10.286558479066006,8.551730607777699,
731,36431 - 169097,775,1,1,553.549518249142352,8.340986150325508,9.090001275689167,7.472712850552042,
732,36432 - 169097,776,1,1,284.678907792984148,4.339307586501035,4.612391676878472,3.842531726888983,
733,36433 - 169097,777,1,1,440.538461049991668,7.163397618428354,9.158235197942703,5.905490290753157,
734,36434 - 169097,778,1,1,282.459758291592948,4.178849058406113,4.960260286056125,3.826379457247560,
